394|7|63||8948|
395|7|63||8949|
396|7|63||8950|
397|7|63||8951|
398|7|63||8952|
399|7|63||8953|
400|7|35||8526|
401|7|35||4130|
402|7|35||8256|
403|7|35||407|
404|7|35||408|
405|7|35||465|
406|7|35||466|
407|7|35||760|
408|7|35||761|
409|7|35||762|
410|7|35||8344|
411|7|35||8345|
412|7|35||888|
413|7|35||893|
414|7|35||894|
415|7|35||895|
416|7|35||8510|
417|7|35||5955|
418|7|35||4050|
419|7|35||8504|
420|7|115||7654|
421|7|115||6881|
422|7|115||7461|
423|7|115||6817|
424|7|115||7653|
425|7|66||2325|
426|7|66||2326|
427|7|66||2329|
428|7|66||2330|
429|7|66||2345|
430|7|66||2352|
431|8|24||8840|
432|8|24||8841|
433|8|24||8842|
434|8|24||8843|
435|8|24||8844|
436|8|25||8845|
437|8|25||8846|
438|8|25||8847|
439|8|25||8848|
440|8|25||8849|
441|8|25||8800|
442|8|38||8865|
443|8|38||8866|
444|8|38||8867|
445|8|38||8868|
446|8|38||8869|
447|8|68||8870|
448|8|68||8871|
449|8|68||8872|
450|8|68||8873|
451|8|68||8874|
452|8|67||8854|
453|8|67||8855|
454|8|67||8856|
455|8|70||8857|
456|8|70||8858|
457|8|70||8859|
458|8|70||8863|
459|8|70||8864|
460|8|71||3748|
461|8|71||3750|
462|8|71||3751|
463|8|71||3752|
464|8|71||3753|
465|8|71||3756|
466|8|71||3757|
467|8|71||3758|
468|8|72||3764|
469|8|72||3768|
470|8|72||3772|
471|8|72||3773|
472|8|72||3775|
473|8|72||3776|
474|8|72||3777|
475|8|72||3778|
476|8|72||3779|
477|8|72||3780|
478|8|72||3781|
479|8|37||3825|
480|8|37||3860|
481|8|37||4130|
482|8|37||4301|
483|8|37||4302|
484|8|37||4177|
485|8|37||8838|
486|8|73||4050|
487|8|73||4051|
488|8|73||4052|
489|8|73||4053|
490|8|73||4054|
491|8|73||4056|
492|8|73||4057|
493|8|74||3977|
494|8|74||3978|
495|8|74||3981|
496|8|74||3983|
497|8|75||4064|
498|8|75||4065|
499|8|75||4066|
500|8|75||4069|
501|8|75||4070|
502|8|75||4071|
503|8|115||7003|
504|8|115||7033|
505|8|115||6881|
506|8|115||7461|
507|8|115||8004|
508|8|115||8005|
509|8|115||8025|
510|8|115||8013|
511|8|115||8071|
512|9|54||8840|
513|9|54||8841|
514|9|54||8842|
515|9|54||8843|
516|9|54||8844|
517|9|54||8845|
518|9|54||8846|
519|9|54||8847|
520|9|54||8849|
521|9|54||8943|
522|9|54||8950|
523|9|54||8944|
524|9|54||8951|
525|9|54||8945|
526|9|54||8952|
527|9|54||8946|
528|9|54||8953|
529|9|54||5108|
530|9|54||8800|
531|9|54||8865|
532|9|54||8866|
533|9|54||8867|
534|9|54||8868|
535|9|54||8869|
536|9|54||8870|
537|9|54||8871|
538|9|54||8872|
539|9|54||8873|
540|9|54||8874|
541|9|53||7832|
542|9|53||8797|
543|9|53||6849|
544|9|53||7564|
545|9|53||7452|
546|9|53||7277|
547|9|53||7276|
548|9|53||7423|
549|9|53||7625|
550|9|53||6969|
551|9|53||7008|
552|9|53||7025|
553|9|53||7609|
554|9|53||7010|
555|9|53||6881|
556|9|53||7287|
557|9|53||7288|
558|9|53||7695|
559|9|53||7669|
560|9|53||7509|
561|9|53||7026|
562|9|53||6749|
563|9|53||7963|
564|9|53||7183|
565|9|53||7371|
566|9|53||7011|
567|9|53||7885|
568|9|53||6825|
569|9|53||6817|
570|9|53||6819|
571|9|53||7617|
572|9|53||7653|
573|9|101||4947|
574|9|101||4965|
575|9|101||4886|
576|9|101||4861|
577|9|101||4941|
578|9|101||4942|
579|9|101||4950|
580|9|101||4860|
581|9|101||4884|
582|9|101||4859|
583|9|101||4860|
584|9|101||4900|
585|9|101||4948|
586|9|101||465|
587|9|101||407|
588|9|101||4855|
589|9|101||4854|
590|9|101||4990|
591|9|101||4991|
592|9|101||4945|
593|9|101||4897|
594|9|101||6451|
595|9|101||5078|
596|9|101||6442|
597|9|101||6443|
598|9|101||6449|
599|9|101||6448|
600|9|101||6461|
601|9|101||6459|
602|10|24||8840|
603|10|24||8841|
604|10|24||8842|
605|10|24||8843|
606|10|24||8844|
607|10|25||8845|
608|10|25||8846|
609|10|25||8847|
610|10|25||8848|
611|10|25||8849|
612|10|25||8800|
613|10|25||8926|
614|10|25||8927|
615|10|26||8865|
616|10|26||8866|
617|10|26||8867|
618|10|26||8868|
619|10|26||8869|
620|10|84||893|
621|10|85||5377|
622|10|85||5381|
623|10|85||5383|
624|10|85||5384|
625|10|85||5387|
626|10|85||5388|
627|10|84||894|
628|10|84||895|
629|10|84||888|
630|10|86||5510|
631|10|86||5521|
632|10|86||5529|
633|10|86||5530|
634|10|86||5531|
635|10|86||5532|
636|10|86||5533|
637|10|86||5534|
638|10|86||5535|
639|10|86||5536|
640|10|86||5537|
641|10|86||5542|
642|10|79||6131|26
643|10|79||6135|26
644|10|79||6140|26
645|10|79||6173|26
646|10|79||6180|26
647|10|79||6184|26
648|10|79||6217|26
649|10|79||6220|26
650|10|87||8609|
651|10|87||8610|
652|10|87||8611|
653|10|87||8612|
654|10|87||8615|
655|10|87||8616|
656|10|87||8623|
657|10|87||8624|
658|10|87||8625|
659|10|87||8637|
660|10|89||8813|
661|10|89||8926|
662|11|24||8840|
663|11|24||8841|
664|11|24||8842|
665|11|24||8843|
666|11|24||8844|
667|11|25||8845|
668|11|25||8846|
669|11|25||8847|
670|11|25||8848|
671|11|25||8849|
672|11|25||8800|
673|11|26||8865|
674|11|26||8866|
675|11|26||8867|
676|11|26||8868|
677|11|26||8869|
678|11|35||407|
679|11|35||408|
680|11|35||416|
681|11|35||536|
682|11|35||541|
683|11|35||542|
684|11|35||545|
685|11|35||546|
686|11|35||547|
687|11|35||704|
688|11|35||706|
689|11|35||707|
690|11|35||730|
691|11|35||731|
692|11|35||732|
693|11|35||733|
694|11|35||796|
695|11|35||800|
696|11|35||801|
697|11|35||807|
698|11|35||828|
699|11|35||830|
700|11|35||835|
701|11|35||836|
702|11|35||837|
703|11|35||838|
704|11|35||841|
705|11|35||843|
706|11|35||844|
707|11|35||845|
708|11|35||479|
709|11|35||480|
710|11|35||481|
711|11|35||482|
712|11|35||483|
713|11|35||484|
714|11|35||503|
715|11|35||504|
716|11|35||505|
717|11|35||506|
718|11|35||507|
719|11|35||508|
720|11|35||485|
721|11|35||486|
722|11|35||487|
723|11|35||488|
724|11|35||489|
725|11|35||490|
726|11|35||509|
727|11|35||510|
728|11|35||511|
729|11|35||512|
730|11|35||513|
731|11|35||514|
732|11|35||491|
733|11|35||492|
734|11|35||493|
735|11|35||494|
736|11|35||495|
737|11|35||496|
738|11|35||515|
739|11|35||516|
740|11|35||517|
741|11|35||518|
742|11|35||519|
743|11|35||520|
744|11|35||846|
745|11|35||888|
746|11|35||954|
747|11|35||985|
748|11|35||2474|
749|11|35||2476|
750|11|35||2477|
751|11|35||2482|
752|11|35||3545|
753|11|35||3649|
754|11|35||3652|
755|11|35||3653|
756|11|35||5869|
757|11|35||5958|
758|11|35||2491|
759|11|35||3284|
760|11|37||8813|
761|12|37||8090|
762|12|37||8092|
763|12|37||8094|
764|12|37||8096|
765|12|37||8117|
766|12|37||8118|
767|12|37||8120|
768|12|37||8090|
769|12|37||8092|
770|12|37||8094|
771|12|37||8096|
772|13|25||8845|
773|13|25||8846|
774|13|25||8847|
775|13|25||8848|
776|13|25||8849|
777|13|25||8800|
778|13|24||8840|
779|13|24||8841|
780|13|24||8842|
781|13|24||8843|
782|13|24||8844|
783|13|24||8800|
785|13|12||8865|
786|13|12||8866|
787|13|12||8867|
788|13|12||8868|
789|13|12||8869|
790|13|116||796|
791|13|116||807|
792|13|117||4115|
793|13|117||4116|
794|13|117||4127|
795|13|118||1461|
796|13|118||894|
797|13|119||796|
798|13|119||5955|
799|13|119||4726|
800|13|119||4710|
801|13|119||4859|
802|13|119||4050|
803|13|119||5953|
804|13|119||2469|
805|13|119||414|
806|13|119||407|
807|13|119||408|
808|13|119||5967|
809|13|119||5968|
810|13|119||5989|
811|13|119||766|
812|13|120||411|
813|13|120||533|
814|13|120||414|
815|13|120||416|
816|13|120||418|
817|13|120||419|
818|13|120||442|
819|13|120||443|
820|13|120||453|
821|13|120||454|
822|13|120||455|
823|13|120||456|
824|13|120||3436|
825|13|120||3437|
826|13|120||465|
827|13|120||466|
828|13|121||568|
829|13|121||569|
830|13|121||602|
831|13|122||2330|
832|13|122||2329|
833|13|122||2352|
834|13|122||2351|
835|13|122||2332|
836|13|122||2341|
837|13|122||2342|
838|13|122||2344|
839|13|122||2345|
840|13|122||2346|
841|13|122||2325|
842|13|122||2326|
843|13|122||2359|
844|13|53||7016|
845|13|53||6881|
846|13|71||3825|
847|13|71||4130|
848|13|71||4132|
849|13|71||4137|
850|13|71||4173|
851|13|37||2309|
852|13|37||3442|
853|13|37||3443|
854|13|37||411|
855|13|97||1737|
856|13|97||5510|
857|13|97||888|
858|13|97||2357|
859|13|123||1725|
860|13|123||1726|
861|13|123||1727|
862|13|123||1731|
863|13|123||1744|
864|13|123||1751|
865|13|123||1755|
866|||||
